,PC1_e,PC2_e,cities_es/province,PC1_c,PC2_c,PC3_c,PC4_c,PC1_d,PC2_d,PC1_g,PC2_g,PC3_g,PC1_r,PC2_r,PC3_r,PC1_tr,PC2_tr,PC1_t,PC2_t
10,-0.1607649835175155,-0.33714864487153107,berantevilla/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.866775446522126,0.04734695297531551,-0.10875005243972137,-0.3319504020328613,-0.3473604762563739,-0.33572898992325284,-0.6580175512296166,-0.5137618542477081,-2.0408726916490423,1.7402332991532339,-0.21276740657072774,-0.3601400356097006
11,-0.1607649835175155,-0.33714864487153107,bernedo/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.23238164496756625,25.032278173564933,-0.5429743071466556,0.05071657545971872,-0.14038468163677686,-0.9335614742372557,-0.4546250410175073,-0.638205482509884,-0.6150406241602074,-2.0408726916490423,1.7402332991532339,2.009898364084804,-1.38614259256312
12,-0.1607649835175155,-0.33714864487153107,campezo/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9668561615211565,0.07532345775196307,-0.13261720227854432,-0.17272198351157406,-0.7994649456387576,-0.6664670600988291,-0.14836737860522883,-1.1034416379905125,-2.0408726916490423,1.7402332991532339,0.7860276675014022,-0.363047300441237
13,-0.1607649835175155,-0.33714864487153107,zigoitia/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,24.733296743172016,-0.5921169441461345,0.009648447215750283,-0.2299786363269513,-0.7758278741039752,-0.4400430990294952,-0.6763907883509144,-0.7039842272664163,-2.0408726916490423,1.7402332991532339,-0.34400112094493,0.06018795078746153
14,-0.1607649835175155,-0.33714864487153107,kripan/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.8679715969120645,0.03993223961602975,0.1370005600385826,-0.1409237719718821,-0.9829366415362054,-0.8202505125321409,-0.561515533849815,-0.9244133702430688,-2.0408726916490423,1.7402332991532339,-0.4772412936835843,0.16036482111798386
15,-0.1607649835175155,-0.33714864487153107,kuartango/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0912865527469693,0.056151368984317995,-0.3110472928766273,-0.2519586613504629,-0.3820911574465369,-0.4532302510370155,-0.6748842746132245,-0.6594236174750178,-2.0408726916490423,1.7402332991532339,-0.4772412936835843,0.16036482111798386
16,-0.1607649835175155,-0.33714864487153107,elburgo/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,24.618241001420962,-0.5819769904861744,-0.06878571789779482,-0.3444517372539415,-0.5344598291787281,-0.913429886614355,-0.5446413646237926,-1.1125911770978487,-2.0408726916490423,1.7402332991532339,-0.34400112094493,0.06018795078746153
17,-0.1607649835175155,-0.33714864487153107,elciego/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0234983924127221,0.058957638162158266,0.4703704532403678,-0.31596473101547745,-0.8756358817343747,-0.3909556839204525,-0.631901346416661,-0.8154880766249706,-2.0408726916490423,1.7402332991532339,1.4514014815837282,-2.0125511656630497
18,-0.1607649835175155,-0.33714864487153107,elvillar/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9062110520421501,0.05323526099845211,0.3193166760404499,-0.21849876019921324,-0.9738384197204869,3.061900043238885,-1.6519806841463742,1.2644689438229049,-2.0408726916490423,1.7402332991532339,0.5882952395202712,-0.9369563842035876
19,-0.1607649835175155,-0.33714864487153107,iruraiz_gauna/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.48777815443713574,0.031177038884300262,-0.22124571566834805,-0.31117015958279304,-0.4801471367840383,-0.9307358603775049,-0.5426643124745933,-1.0541126865579558,-2.0408726916490423,1.7402332991532339,-0.2934461504991339,0.0834434656492127
20,0.807959779003855,-0.3364777300144347,vitoria_gasteiz/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,25.023845710665555,-0.6827531079668353,-0.09637326810065486,-0.32164217533479894,-0.505020171243172,7.3167705445693745,-1.1212032501387763,3.2128660985955584,-1.7326426306791882,-0.7965432931638534,13.319647479555007,7.229250882488156
21,-0.1607649835175155,-0.33714864487153107,labastida/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9844496132800099,0.03513728196416366,-0.04396640088271579,-0.2507308674690909,-0.5372496302715472,-0.5503160804978203,-0.15648662857062842,-1.4900728879990912,-2.0408726916490423,1.7402332991532339,0.951377299199066,-0.22216986887357396
22,-0.1607649835175155,-0.33714864487153107,laguardia/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9844783799522593,0.043076742778715094,0.20231809746321858,-0.1817937808045366,-0.9243140221369822,-0.1739784888208686,-0.2760697474503328,-1.2624209416366863,-2.0408726916490423,1.7402332991532339,7.263342880273001,-4.5405022631860765
23,-0.1607649835175155,-0.33714864487153107,lapuebla_de_labarca/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0374748194037329,0.060313200332572224,0.5785582110740564,-0.3286773396167411,-0.9494269892664339,-0.7056557113249621,-0.5423014272215329,-1.2763917276400512,-2.0408726916490423,1.7402332991532339,0.6455105322375414,-1.2199696481654334
24,-0.1607649835175155,-0.33714864487153107,llodio/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,0.7604878122025512,0.1624602635942091,5.759317347162446,2.1474570345971338,4.894648643263897,-0.5097746508864387,-0.30138307737892955,-0.196798853735227,-1.913345213654614,1.4422391127244387,2.883009357218039,-0.6594279772149636
25,-0.1607649835175155,-0.33714864487153107,arraia_maeztu/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0557751264161108,0.05369531056191203,-0.10001386213628247,-0.24209643799002317,-0.690407584878699,-0.43692035023537806,-0.6266502959083878,-0.6601692057510147,-1.7326426306791882,-0.7965432931638534,0.8164211880761981,-0.20874683793549906
26,-0.1607649835175155,-0.33714864487153107,moreda_de_alava/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.729872707875147,0.031631285464826124,0.8043831778558761,-0.325405089382722,-1.2118493670235149,-0.7530300990946512,-0.5754241248520393,-0.6485178275784487,-2.0408726916490423,1.7402332991532339,0.033991977574836185,-0.14763471758671395
27,-0.1607649835175155,-0.33714864487153107,okondo/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0100512559266996,0.04586835451135591,0.8735282250567972,-0.5342011970420272,-0.8845329123725693,-0.3871906551568363,-0.6824287056145689,-0.8825775373752497,-2.0408726916490423,1.7402332991532339,-0.10299068504320892,-0.29974666864315513
28,-0.1607649835175155,-0.33714864487153107,oyon_oion/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.7872052352636012,0.010196331883513836,0.8481379338838647,-0.33821638692158923,-1.205700304921695,-0.350298316901345,-0.6271822129361283,-0.9425976437851064,-2.0408726916490423,1.7402332991532339,0.2712599235971663,-0.7598581584042943
29,-0.1607649835175155,-0.33714864487153107,ribera_alta/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.3749071552326079,-0.0009617510003449449,5.759317347162446,2.1474570345971338,4.894648643263897,-0.3684713053703847,-0.6505028258809161,0.5672201122329502,-2.0408726916490423,1.7402332991532339,3.5735037498487037,-3.5520098582392015
30,-0.1607649835175155,-0.33714864487153107,agurain/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.6246074951355262,0.0016574422150743603,5.759317347162446,2.1474570345971338,4.894648643263897,-0.9985559191541347,-0.44095126484570124,-0.213168704094846,-2.0408726916490423,1.7402332991532339,2.208922127140075,-2.276556810523042
31,-0.1607649835175155,-0.33714864487153107,urkabustaiz/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9955587633632357,0.03149871485228749,-0.4040437629933789,-0.14426959734640357,-0.5190540955477413,-0.4315977838330784,-0.6773555897997235,-0.732521730649884,-2.0408726916490423,1.7402332991532339,0.1624864312518738,-0.6601759673375199
32,-0.1607649835175155,-0.33714864487153107,valdegovia/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-1.0009493758357735,0.10041271873158687,-0.6392224685639994,-0.23591633813890395,-0.05792078570354992,-0.833256931285279,-0.5099324288042347,-0.8260963955444866,-2.0408726916490423,1.7402332991532339,0.09099925305853121,0.021873593732231866
33,-0.1607649835175155,-0.33714864487153107,legutio/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.9530171243014267,0.014457264132318634,0.15945747380757713,-0.26827112447556056,-0.8603852248788212,-0.39346437049368216,-0.6180369629049002,-0.7923137812651831,-2.0408726916490423,1.7402332991532339,0.3165939581508689,0.20534830136588542
34,-0.1607649835175155,-0.33714864487153107,zuia/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.892733795452941,0.048356224200388424,-0.5001999110883368,-0.045803542400695424,-0.6492830028298006,-0.45530696788859315,-0.6746470283553206,-0.6524061986102307,-2.0408726916490423,1.7402332991532339,1.522310625624664,-0.9625938122901817
35,-0.1607649835175155,-0.33714864487153107,iruna_de_oca/araba,0.6470785096900193,-1.4860676293430584,0.7273313460380584,0.2323816449675663,-0.8128710387342605,-0.04363933552504853,5.759317347162446,2.1474570345971338,4.894648643263897,-0.6531142480013938,-0.6520493222899735,0.016002948260746903,-2.0408726916490423,1.7402332991532339,-0.34500435012715613,-0.09988760724585831
36,-0.16294377420765796,-0.4315639771282497,abengibre/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0437854840491507,0.07803801427876081,0.3330461364415155,-0.23421081348628156,-0.1768340677407226,-0.4530590605058783,-0.21975112261802682,0.3128446897453217,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
37,-0.16294377420765796,-0.4315639771282497,alatoz/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0684825245068093,0.07787740407164223,0.07945827485876578,-0.07253520027205641,-0.28902366228503995,-0.1610103506567941,1.1570959378717915,0.8597185910868964,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
38,12.731854477908856,-0.6251701443055082,albacete/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,16.145041486711726,-2.1029864270798706,0.12232463415738558,-0.11000813668516417,-0.03474972721565905,9.414685369764557,-1.5837428694537585,5.5560817223884955,-1.1555614230410438,-1.739229208833327,-0.4772412936835843,0.16036482111798386
39,-0.16294377420765796,-0.4315639771282497,albatana/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0418458009658833,0.09839469621090224,-0.05571757578509967,-0.31015920373504435,0.4839337174382086,-0.5309359424400518,-0.2108543879466301,0.5759978971748403,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
40,-0.16294377420765796,-0.4315639771282497,alborea/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0376768791051,0.09217679381741253,0.0010293374857780137,-0.2545380894278342,0.046263452553493324,-0.17151745664412701,-0.26437324789066796,0.3675686054854705,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
41,-0.16294377420765796,-0.4315639771282497,alcadozo/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8392094032519395,0.17528776343494876,-0.8796493298075112,0.06748588789687508,0.622981345696798,-0.008506098514502979,1.133444433878314,0.8474321323709231,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
42,-0.16294377420765796,-0.4315639771282497,alcala_del_jucar/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.9659047508752798,0.13596739070636876,0.4801365970011948,-0.32142607468120815,-0.178154861119477,0.24000404420312718,-0.34253219616799735,1.492197057035717,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
43,-0.16294377420765796,-0.4315639771282497,alcaraz/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.9273734955938555,0.11116387807944111,-1.7315475600419428,0.11030201656391074,1.418832195182578,-0.3357497884115632,-0.21845560109451326,0.9519193091720617,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
44,-0.16294377420765796,-0.4315639771282497,almansa/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,1.357551991594221,-0.018540351179992035,-0.09678522019854821,-0.32531856411583776,0.2790081291975139,1.7225817114477509,-0.7557284788944876,0.08588427719418762,-1.346590008656675,-0.7615106195146653,-0.4772412936835843,0.16036482111798386
45,-0.16294377420765796,-0.4315639771282497,alpera/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.7479731712535687,0.1291926612625719,-0.08358080569317736,-0.12311982412008837,-0.07064416707424138,-0.34039581206291997,-0.2054663102090599,-0.03846045520637573,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
46,-0.16294377420765796,-0.4315639771282497,ayna/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.920954720487466,0.15355525402770046,-0.7583509375001959,-0.12460636179196508,0.9328689147392135,0.010841980152698308,1.1312340895755095,0.7820531799473228,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
47,-0.16294377420765796,-0.4315639771282497,balazote/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8899080291660946,0.05067780537762761,-0.6289655334999554,-0.031583176929574394,0.5799248771837683,-0.34039581206291997,-0.2054663102090599,-0.03846045520637573,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
48,-0.16294377420765796,-0.4315639771282497,balsa_de_ves/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0988966046920987,0.07608426635512117,-0.2641085203586685,-0.28662807645568605,0.24582399143784664,0.05549139246162446,1.1261332950305751,0.6311786743543988,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
49,-0.16294377420765796,-0.4315639771282497,el_ballestero/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0840837283956752,0.0655235344028318,0.12232463415738558,-0.11000813668516417,-0.03474972721565905,-0.024950784930911518,1.1415523538747874,0.3999606984622571,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
50,-0.16294377420765796,-0.4315639771282497,barrax/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,0.6608793179918425,-0.06708301671413512,-0.6303246708940728,-0.07526819803769762,0.6214243280259779,-0.4530590605058783,-0.21975112261802682,0.3128446897453217,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
51,-0.16294377420765796,-0.4315639771282497,bienservida/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0695742020644885,0.05478475207138954,-1.3991571632963662,0.1385049319575211,1.1996296709570935,-0.031215547433171665,1.1422680467527977,0.42112991203769845,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
52,-0.16294377420765796,-0.4315639771282497,bogarra/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8873492409797494,0.17818742106383403,-1.2372145464947206,0.032322207218525655,1.0844156144372055,0.0036130462670063254,-0.3166459109027439,1.2702078452454832,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
53,-0.16294377420765796,-0.4315639771282497,bonete/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0176022392798345,0.06998332189476937,-0.042107639236537736,-0.040359602675903716,-0.1753367023679623,-0.34922321792698036,-0.23161343551322222,-0.038026253494036474,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
54,-0.16294377420765796,-0.4315639771282497,el_bonillo/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8318702394668074,0.09810235794530212,0.12232463415738558,-0.11000813668516417,-0.03474972721565905,-0.4812318265474318,-0.1893770598188765,0.43743750080727367,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
55,-0.16294377420765796,-0.4315639771282497,carcelen/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0686047484111363,0.07840074512150652,-0.12459762962170187,-0.04944216725602507,-0.18806800317020905,-0.5786145797799561,-0.21898532022571318,0.7224112243807427,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
56,-0.16294377420765796,-0.4315639771282497,casas_de_juan_nunez/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.9910544827696709,0.06566138757281578,0.47030856133157184,-0.1268992533628159,-0.43525273905704154,-0.5963986576208333,-0.5704173675290706,0.5256464917412956,-1.654820069626529,1.7752659728024212,-0.4772412936835843,0.16036482111798386
57,-0.16294377420765796,-0.4315639771282497,casas_de_lazaro/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0852485674658443,0.07335785313716303,-1.2066103886155712,0.11694486243154852,0.8547529045989694,-0.11487262460423715,1.1518251168420264,0.7038149353075415,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
58,-0.16294377420765796,-0.4315639771282497,casas_de_ves/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0590446526811514,0.09039001173669929,-0.004444709249926951,-0.2653158628351172,0.05406176217666095,-0.45747276343790855,-0.2328246852701079,0.31306179060149125,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
59,-0.16294377420765796,-0.4315639771282497,casas_ibanez/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.6403959516598183,0.11174079086294622,0.003441861398965556,-0.2250522654130898,0.01855956674971974,-0.34039581206291997,-0.2054663102090599,-0.03846045520637573,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
60,-0.16294377420765796,-0.4315639771282497,caudete/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,0.03477093394914067,0.038967568825295146,-0.06784124737306689,-0.47314994539648386,0.5352780646100539,-0.31446419187432706,-0.13023990851002343,-0.04089238437779403,-1.346590008656675,-0.7615106195146653,-0.4772412936835843,0.16036482111798386
61,-0.16294377420765796,-0.4315639771282497,cenizate/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0012869930382409,0.06729884437579035,-0.09116577886971683,-0.18715421352627354,0.09292227491246792,-0.44864535757384805,-0.2066775599659456,0.3126275888891521,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
62,-0.16294377420765796,-0.4315639771282497,corral_rubio/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0804901757239236,0.0918204585663841,0.029293679158225713,-0.01666305146592143,-0.22044620981883717,-0.0418720159298555,1.13725619042197,0.9601786621318369,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
63,-0.16294377420765796,-0.4315639771282497,cotillas/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.1133772743441235,0.06457225104825308,-1.5763908629867627,0.1398899231755713,1.3291685772398798,-0.060047299722578974,1.1455618156333633,0.5185550772771603,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
64,-0.16294377420765796,-0.4315639771282497,chinchilla_de_monte_aragon/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.29870944063895244,0.028860232936608887,-0.019730920057643122,0.05496139959177347,-0.23774937692719939,0.2552306490181366,-0.3108868597043047,0.9670998139020519,-1.654820069626529,1.7752659728024212,-0.4772412936835843,0.16036482111798386
65,-0.16294377420765796,-0.4315639771282497,elche_de_la_sierra/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.6409113442963845,0.15579170066410958,-0.8018036552015366,-0.20030794570669114,1.1299950430607062,0.22302220651150648,-0.2947088510992263,1.5995255774450439,-1.654820069626529,1.7752659728024212,-0.4772412936835843,0.16036482111798386
66,-0.16294377420765796,-0.4315639771282497,ferez/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0321501038859706,0.06477654693945431,-1.0083984479485748,-0.1935603682376108,1.301391546036662,-0.574200876847926,-0.20591175757363203,0.7221941235245727,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
67,-0.16294377420765796,-0.4315639771282497,fuensanta/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0984015138281056,0.05804942480408435,-0.4957367360703822,-0.1348253818116064,0.49843134234940883,-0.07448048184104586,1.1472106771257955,0.5673261383874312,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
68,-0.16294377420765796,-0.4315639771282497,fuente_alamo/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8674353937314043,0.06505503226729634,-0.21766287430422157,-0.10550845490611324,0.17371605548500238,-0.4442316546418178,-0.19360399731386455,0.3124104880329825,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
69,-0.16294377420765796,-0.4315639771282497,fuentealbilla/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.8403414289055792,0.10506275226706197,0.13371541002083562,-0.23256199501753627,-0.0370831050259357,0.15493073409612146,-0.349845532882077,1.0231416283436479,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
70,-0.16294377420765796,-0.4315639771282497,la_gineta/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-0.18585932037164188,0.0913247790216743,0.12232463415738558,-0.11000813668516417,-0.03474972721565905,-0.49005923241149224,-0.2155241851230387,0.43787170251961294,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
71,-0.16294377420765796,-0.4315639771282497,golosalvo/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.1172965848551712,0.05873921870319588,0.02857757588678688,-0.14231352989443313,-0.07016173613757869,-0.8357419078790811,-0.118170860609719,0.08608305668437123,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
72,-0.16294377420765796,-0.4315639771282497,hellin/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,1.918588435527271,-0.22406435398692787,-0.22536810721872202,-0.2942378529150706,0.6798732316619357,2.121591539012952,-0.5106279069716771,2.717364888015917,-1.346590008656675,-0.7615106195146653,-0.4772412936835843,0.16036482111798386
73,-0.16294377420765796,-0.4315639771282497,la_herrera/albacete,-0.3973589277409381,-1.4135453994683411,-0.988791454826726,0.26186771460938074,-1.0979914520545646,0.052239977640339226,0.12232463415738558,-0.11000813668516417,-0.03474972721565905,-0.024950784930911518,1.1415523538747874,0.3999606984622571,-1.2830889010354722,-1.4412350224045318,-0.4772412936835843,0.16036482111798386
